BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
0b47bde5f229fd45484e0fc13e7d75fe8a6a400c71fd06ab13c93f12623ee865, 14a65566165ef4cbab0cd831de940661b1e5f95fcaf2d32c7f74518b4106e8f2, 28, 803.32, 40, 1512
eb906f786dcd21c14efd2df8dc875a2facc050a6e59a4dc6eb06aaf020530afe, 0b47bde5f229fd45484e0fc13e7d75fe8a6a400c71fd06ab13c93f12623ee865, 38, 806.33, 41, 1672
9c974336391b70f40a9abbe7776b19a9c1aa969a7d965feca55633dd3a1b87bc, eb906f786dcd21c14efd2df8dc875a2facc050a6e59a4dc6eb06aaf020530afe, 38, 830.12, 42, 1400
a5e0a311519a598427ddba737e58ef076dd5c1a69cd0b9fb3b1e84923b499997, 9c974336391b70f40a9abbe7776b19a9c1aa969a7d965feca55633dd3a1b87bc, 23, 860.35, 43, 1768
3aed337ba7f1dbac0a49fb4d77f22077fd93f32de93aa8955c01760b6b3d845c, a5e0a311519a598427ddba737e58ef076dd5c1a69cd0b9fb3b1e84923b499997, 43, 878.75, 44, 1840
625b3eca7a937da398ec319c4faf6c7e3422bb4e5cadf4034e07ff993ea89220, 3aed337ba7f1dbac0a49fb4d77f22077fd93f32de93aa8955c01760b6b3d845c, 49, 939.04, 45, 1424
44baeda60d27adaeb351311fdb65c986956034da5eb3915173ea543106c7e486, 625b3eca7a937da398ec319c4faf6c7e3422bb4e5cadf4034e07ff993ea89220, 48, 973.06, 46, 1920
92dd026bcf5e7d027ec46a95d2a2362892458187c67778f80e892c3ad1e6aedd, 44baeda60d27adaeb351311fdb65c986956034da5eb3915173ea543106c7e486, 48, 992.46, 47, 1608
79f54a50d26cd588f75823b0e14a527b685f5bc456b5b40d8aac2312874a3506, 44baeda60d27adaeb351311fdb65c986956034da5eb3915173ea543106c7e486, 39, 993.62, 47, 1648
df6783c47c4adee471bd258ddcd810ea96bb9a99c32d42c12cba8f339335dcad, 4abf45751962b9809abc53a4eab532ecaf028a4333168f391ab7e4815a789b3e, 0, 1000.71, 51, 1808
88dd047e010186d9cd98ce3b35965efb2643e5442bda80967209a87c6f499a46, 39ac922e0919dd52ccf9fc9649100fde27c0678cca9ce6cf6fd3517865428b12, 0, 1000.72, 45, 1920
39ac922e0919dd52ccf9fc9649100fde27c0678cca9ce6cf6fd3517865428b12, 58bcaa91746c648e4bd975eea4468b25d7c82c6b6d26778a1d120d5831a4d9e3, 0, 1000.72, 44, 1672
58bcaa91746c648e4bd975eea4468b25d7c82c6b6d26778a1d120d5831a4d9e3, 08d4592d41471a850be93ce8f15e4678f23739df2d90a2a520a01129059e1e8b, 0, 1000.73, 43, 1880
ddd8a9956d77dac9174b32276d7bfed99c9b154681f149012d5526038c9c7513, 1f74f033e9518540020ff73ea98ea48b7bbd72139f86a43cd32f7c33c9bcfe23, 0, 1000.73, 36, 1848
4ed4e70d18323b73ab827ce19b9e67bbf4e3ff30290f4b59211aa541dbf01323, ddd8a9956d77dac9174b32276d7bfed99c9b154681f149012d5526038c9c7513, 0, 1000.73, 37, 1936
d7b9acd5a45ad4745747123620683ed715797f8ff7e3f01aae63081fe59e5439, 896e7698b179e4bd2fe420122d5de0359720dd16fcb614c3008198430201f4af, 0, 1000.75, 47, 1832
8859e333477d599b88fd6134ef33ddd04eea46cac1ec95e49757c229ed404063, c4c4f1636097c74fb6e71c244419c484c9eab4eaf47dd93cd1c2d0300ea424fc, 0, 1000.75, 39, 2024
df4af6d75e6eb0ef985702eda5178552c994cdf3582772f3b308c74b8907461d, 8859e333477d599b88fd6134ef33ddd04eea46cac1ec95e49757c229ed404063, 0, 1000.75, 40, 2024
896e7698b179e4bd2fe420122d5de0359720dd16fcb614c3008198430201f4af, 88dd047e010186d9cd98ce3b35965efb2643e5442bda80967209a87c6f499a46, 0, 1000.78, 46, 1896
2b2d7870127acf1634c0b7834a9d6681cbe503d37bf0f935f0227fe7a47b7001, df6783c47c4adee471bd258ddcd810ea96bb9a99c32d42c12cba8f339335dcad, 0, 1000.78, 52, 1928
c4c4f1636097c74fb6e71c244419c484c9eab4eaf47dd93cd1c2d0300ea424fc, 4ed4e70d18323b73ab827ce19b9e67bbf4e3ff30290f4b59211aa541dbf01323, 0, 1000.79, 38, 1984
4abf45751962b9809abc53a4eab532ecaf028a4333168f391ab7e4815a789b3e, 79a93e29937c42dc18e5544b45172be4ed359308fd70c938128e658a56d7857d, 0, 1000.80, 50, 2128
08d4592d41471a850be93ce8f15e4678f23739df2d90a2a520a01129059e1e8b, 69dcb72484dfc180c2a560d84fa53de71a99492608ec8b63f66f7b7e82be445d, 0, 1000.80, 42, 2160
7eb8ff4bf647d0cb9773857768025574e8546876700873861ad8bdf11b548a2d, d7b9acd5a45ad4745747123620683ed715797f8ff7e3f01aae63081fe59e5439, 0, 1000.80, 48, 1824
79a93e29937c42dc18e5544b45172be4ed359308fd70c938128e658a56d7857d, 7eb8ff4bf647d0cb9773857768025574e8546876700873861ad8bdf11b548a2d, 0, 1000.80, 49, 1960
69dcb72484dfc180c2a560d84fa53de71a99492608ec8b63f66f7b7e82be445d, df4af6d75e6eb0ef985702eda5178552c994cdf3582772f3b308c74b8907461d, 0, 1000.81, 41, 1920
1f74f033e9518540020ff73ea98ea48b7bbd72139f86a43cd32f7c33c9bcfe23, fc59d60ca8d148e4deab8c568d10b3af2862628606d9390d5040f7daddec02be, 0, 1000.82, 35, 2120
