BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
5c591bc10e43cda043f87c03ca9faf508133b1b75b57314e440cb5d29c772de9, ba0ecf26ca3e6dcfeb10e258b3fa44ccbb5fb9d2b75a6a48a776a27224b69ac0, 33, 810.59, 58, 1616
85ce91ffebc57a04e59026891c2f06d2120459aa558e2307126ee234b3a979b2, 6b03b3b5cab88251dd9fd94383b739d40f148f5ec7a7429df29b785293fba995, 0, 810.62, 59, 1656
1227eff325fb7166a2b80e4f933e8c09da26c1f6d37e31bd386142ebf13b0e10, 85ce91ffebc57a04e59026891c2f06d2120459aa558e2307126ee234b3a979b2, 30, 819.78, 60, 1752
5f16076a2e163682c8c888c6ed7aa21f17248a3128caa393fab6ed706fda4600, 1227eff325fb7166a2b80e4f933e8c09da26c1f6d37e31bd386142ebf13b0e10, 24, 839.09, 61, 1688
52e15526719e24346ab007116e154f5dc80f5029ca631ac718e70ea7404b7cca, 1227eff325fb7166a2b80e4f933e8c09da26c1f6d37e31bd386142ebf13b0e10, 0, 840.50, 61, 1688
82c181de70471ab81e16c6d63496d7db80af0b51c4d399f76bad3fd8bc72dd38, 5f16076a2e163682c8c888c6ed7aa21f17248a3128caa393fab6ed706fda4600, 29, 866.54, 62, 1896
f8fdc0fdbe8a2d54e6697ba3ffaebfe9c35297967e5e587c4f5947dc3a9f0037, 82c181de70471ab81e16c6d63496d7db80af0b51c4d399f76bad3fd8bc72dd38, 39, 938.96, 63, 2144
6e0a70654a4ed44c28ab303a7a4bed6f02dbc963c892e0752187a45bb5a93cf9, ad563d62c07f1793c4655800a9046df885657bc4d6817fdca942bfaebe7c7135, 0, 939.26, 63, 2024
ad563d62c07f1793c4655800a9046df885657bc4d6817fdca942bfaebe7c7135, 52e15526719e24346ab007116e154f5dc80f5029ca631ac718e70ea7404b7cca, 0, 939.27, 62, 1800
15981e285b70414b723d774e9601287382b51d21bc07f2a9beea0ee419f2c739, 6e0a70654a4ed44c28ab303a7a4bed6f02dbc963c892e0752187a45bb5a93cf9, 0, 939.34, 64, 2056
fad09dc88efe340c919afece45942fbf175555ed03c53374172638ce5ad9b1f0, 15981e285b70414b723d774e9601287382b51d21bc07f2a9beea0ee419f2c739, 38, 951.34, 65, 2136
37ce914b473ebc58b77d0343877f55136d33e766719006ffd6a29396c96f6e33, 15981e285b70414b723d774e9601287382b51d21bc07f2a9beea0ee419f2c739, 0, 951.47, 65, 2208
c5fdbbbb41e091976e2ad5a0bb171ecf7660d81a373a353466c98b9d6c2e63a1, 37ce914b473ebc58b77d0343877f55136d33e766719006ffd6a29396c96f6e33, 16, 994.49, 66, 2032
bdcbad90b30ecc972e0f8c4554314f95770e82d76d33d951c1dd1ea5737ac46a, 5849bbdf27bb5fea97d06ff536edb9281e5f58234cdc2b4d9c1c7076c4ea8bb8, 0, 995.58, 67, 2136
5849bbdf27bb5fea97d06ff536edb9281e5f58234cdc2b4d9c1c7076c4ea8bb8, 37ce914b473ebc58b77d0343877f55136d33e766719006ffd6a29396c96f6e33, 0, 995.61, 66, 2120
f8a5e13ec4fffdcdd1beb1f36e603d15fcc7cd1aac180e49ba4643205787feee, 37ce914b473ebc58b77d0343877f55136d33e766719006ffd6a29396c96f6e33, 22, 995.64, 66, 2032
ac9992943ac8158d0152001972eda5f9b76d5aab894887abc57b198c4adbf8c3, bdcbad90b30ecc972e0f8c4554314f95770e82d76d33d951c1dd1ea5737ac46a, 28, 1000.47, 68, 1768
