BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
b7f38201354594309da0446fd743fac8ba48ffb3b4f11f1cc6eca9c6e67abd65, 2bf7b4f4771b2f81a98861fa7cb1d9f58a2924fb96ef08af96336f6731d5fe84, 21, 522.22, 41, 1560
4f8ea73ea3a89730fc915b8398c2be2f4cbdff3ff6176316f439bd8533396065, 2bf7b4f4771b2f81a98861fa7cb1d9f58a2924fb96ef08af96336f6731d5fe84, 25, 523.72, 41, 1560
d25fbbd94394ce0e16cbd90634522c3d9a213daf749415d594c3cb7258ce171f, 4f8ea73ea3a89730fc915b8398c2be2f4cbdff3ff6176316f439bd8533396065, 37, 527.92, 42, 1416
d72b58a11cbe46112fd401cf7e07561cb6d426117b78c39d683ee3d1be751fe3, d25fbbd94394ce0e16cbd90634522c3d9a213daf749415d594c3cb7258ce171f, 0, 544.27, 43, 1288
d01619c34abe6209d99d9f42e6954efb2d3dad04ea5367411a03c84a1ceb3bb5, d25fbbd94394ce0e16cbd90634522c3d9a213daf749415d594c3cb7258ce171f, 35, 544.70, 43, 1280
7d9d84225970069aa41bb2fd9d94353cab400d560de1c9b7d3da877a34ce1a12, d01619c34abe6209d99d9f42e6954efb2d3dad04ea5367411a03c84a1ceb3bb5, 49, 552.88, 44, 1488
2f01035be90830db48c841fc0759bc769eab252b9b59864b031a06e1d87b9ca8, d72b58a11cbe46112fd401cf7e07561cb6d426117b78c39d683ee3d1be751fe3, 0, 553.88, 44, 1576
c75fee988d6f6b2b12db0b4ad60624b085239a8079175937b45429d0b215f6e4, 7d9d84225970069aa41bb2fd9d94353cab400d560de1c9b7d3da877a34ce1a12, 42, 559.92, 45, 1424
558b2cdf16d0b8a99a44c9933ce655c7b6aba9d318c2294d6e67ad77603e6a31, c75fee988d6f6b2b12db0b4ad60624b085239a8079175937b45429d0b215f6e4, 38, 579.23, 46, 1456
367b15678442cfa6e6a7ccbbd5a099ef34311327a299484155433c707b9c4dbb, 558b2cdf16d0b8a99a44c9933ce655c7b6aba9d318c2294d6e67ad77603e6a31, 28, 583.65, 47, 1424
80f50bb6032b3f48261776b7d09e745f9a94d5aafba4c44f64338741b35c0fb6, 367b15678442cfa6e6a7ccbbd5a099ef34311327a299484155433c707b9c4dbb, 31, 595.64, 48, 1448
9d91d80cffb6ffaf3e92e4e41bd3bdc29bbbc3dc3cc5f484dfe8a53c6f8b34a9, 80f50bb6032b3f48261776b7d09e745f9a94d5aafba4c44f64338741b35c0fb6, 48, 601.54, 49, 1400
ec219f989e65adbfabccbad6f468f7edf67c34b9fc170c929fb11feecf72c9b5, 9d91d80cffb6ffaf3e92e4e41bd3bdc29bbbc3dc3cc5f484dfe8a53c6f8b34a9, 7, 614.89, 50, 1288
9956063bd90645a2e33b9addb7d861b3237a6113024bbf81897817e4a0169293, 9d91d80cffb6ffaf3e92e4e41bd3bdc29bbbc3dc3cc5f484dfe8a53c6f8b34a9, 38, 618.83, 50, 1344
2d5c5ed2abada15946b8e148063118c78467e8f8f4e1f99d2358751510cdda1a, ec219f989e65adbfabccbad6f468f7edf67c34b9fc170c929fb11feecf72c9b5, 45, 620.10, 51, 1464
e71f350eb96e06b54ad6310bcb687f0ad3deb8369071a18af137d4b388dbd468, 2d5c5ed2abada15946b8e148063118c78467e8f8f4e1f99d2358751510cdda1a, 15, 627.76, 52, 1488
e1fa728223fc0700816dfda6b487678cdb88ce48718aa588088b7319e8cb9c43, e71f350eb96e06b54ad6310bcb687f0ad3deb8369071a18af137d4b388dbd468, 33, 638.93, 53, 1440
f6993e1364623fc39d76b8c70de98a0ab11b1d8fbb862033a06588d3abed4107, e1fa728223fc0700816dfda6b487678cdb88ce48718aa588088b7319e8cb9c43, 45, 640.56, 54, 1536
5ff4553e5cb72fb4897800becc9fc000bf065d3e89e2df88534b34d0099cbc7b, e1fa728223fc0700816dfda6b487678cdb88ce48718aa588088b7319e8cb9c43, 24, 643.85, 54, 1536
95877e6c7934b026bb0d0274d381c3568dd0861b80296baecb3fc47001377de1, f6993e1364623fc39d76b8c70de98a0ab11b1d8fbb862033a06588d3abed4107, 30, 648.92, 55, 1400
dd27fc6b3c6a8c932d7156f767076a2b056c5793f6efb845fd80a7e5d3c0c632, 95877e6c7934b026bb0d0274d381c3568dd0861b80296baecb3fc47001377de1, 5, 685.85, 56, 1456
a3b98df6b5932637141f8eb304e72e100b38970ca318fffc79ed39d3b5624091, dd27fc6b3c6a8c932d7156f767076a2b056c5793f6efb845fd80a7e5d3c0c632, 30, 688.52, 57, 1704
50aa0c85e398ae48b544516b6bbd956600d498ff692afea7e96290b5d3f6cfb6, a3b98df6b5932637141f8eb304e72e100b38970ca318fffc79ed39d3b5624091, 19, 691.35, 58, 1608
df1a57321a934a08eb6596da9f18f58dd3bcccc307a51be6bd4cabeb25fff950, a3b98df6b5932637141f8eb304e72e100b38970ca318fffc79ed39d3b5624091, 11, 692.01, 58, 1704
7506f534c13e43d6cae48e5996d1ecd14437ec695fe66a181ae9cc57d129622c, a3b98df6b5932637141f8eb304e72e100b38970ca318fffc79ed39d3b5624091, 17, 695.69, 58, 1704
01bebaa22c8fa7ae9ebba766c2c540718025a2eb779e5a401df742093fc23879, 50aa0c85e398ae48b544516b6bbd956600d498ff692afea7e96290b5d3f6cfb6, 35, 713.34, 59, 1536
d9e3fab90e033da804bbcabf0a4b4a269bd67a25a99bed7fec909ab81851bfc1, 01bebaa22c8fa7ae9ebba766c2c540718025a2eb779e5a401df742093fc23879, 27, 718.23, 60, 1752
1bdcfb317aaa5da1fb971745d76629aa983ca2efb4c72bff0a97a3cbde1ec3fd, d9e3fab90e033da804bbcabf0a4b4a269bd67a25a99bed7fec909ab81851bfc1, 45, 729.08, 61, 1664
057c3937d8296359d870162b802e77b0a1bdf4d59a68bf49b7fd80e43a49dc0e, 1bdcfb317aaa5da1fb971745d76629aa983ca2efb4c72bff0a97a3cbde1ec3fd, 28, 736.91, 62, 1640
f16d56fc9ac8cb532da5598e78628a2416d3659bdd57a25239cbe363cd043c6b, 057c3937d8296359d870162b802e77b0a1bdf4d59a68bf49b7fd80e43a49dc0e, 33, 743.80, 63, 1624
8e4609728d3311bb181f97017f5addd5a42e9adf4dd24716e64fbd11059c52f1, 057c3937d8296359d870162b802e77b0a1bdf4d59a68bf49b7fd80e43a49dc0e, 11, 747.10, 63, 1624
35fa7295ec0e1088ca4520a3b81b91d85b057f4f57c424af69cd4cfb94606d04, f16d56fc9ac8cb532da5598e78628a2416d3659bdd57a25239cbe363cd043c6b, 22, 755.52, 64, 1688
1b203b27a777cfe12e4f1005445d42e672c4021df8ac615f83df00a1ff759165, 35fa7295ec0e1088ca4520a3b81b91d85b057f4f57c424af69cd4cfb94606d04, 47, 773.63, 65, 1344
6b6c2010a94784d76676b91cc89f0c5e50358bc69dca7ccd3ccfabdd68e8c4e6, 1b203b27a777cfe12e4f1005445d42e672c4021df8ac615f83df00a1ff759165, 15, 777.89, 66, 1672
dfa4a27169d451df3e96812692504ea16b8b2cc7cb751fa93c044d89d063c2a9, 6b6c2010a94784d76676b91cc89f0c5e50358bc69dca7ccd3ccfabdd68e8c4e6, 5, 792.87, 67, 1496
4a2cd9dcfd583f7958843bf97ccd4a735c11da59b46f4208d8f7ffbab79c2bd9, dfa4a27169d451df3e96812692504ea16b8b2cc7cb751fa93c044d89d063c2a9, 44, 807.32, 68, 1424
d8ccf5dd93e0912717a76b372c93398adce1a6538827b9cd35fb70a785a2c4b1, 4a2cd9dcfd583f7958843bf97ccd4a735c11da59b46f4208d8f7ffbab79c2bd9, 42, 820.58, 69, 1400
9779631ebe24200ebc9c43ea243982272c67c7bec89ae6a5f7c2dd5f2e5819e5, d8ccf5dd93e0912717a76b372c93398adce1a6538827b9cd35fb70a785a2c4b1, 9, 833.32, 70, 1528
